,month_name,year,query_count,query_text,month
40718,February,2021,63,holiday,2
40719,February,2021,63,pay property taxes,2
40720,February,2021,63,metro water,2
40721,February,2021,62,warrants,2
40722,February,2021,60,im,2
40723,February,2021,58,property tax records,2
40724,February,2021,57,procurement,2
40725,February,2021,55,water quality,2
40726,February,2021,54,accident report,2
40727,February,2021,54,webpro,2
40728,February,2021,53,pay plan,2
40729,February,2021,53,police reports,2
40730,February,2021,53,Recycle,2
40731,February,2021,52,Application,2
40732,February,2021,51,property assessor,2
40733,February,2021,49,civil service,2
40734,February,2021,49,finance,2
40735,February,2021,49,pension,2
40736,February,2021,49,salaries,2
40737,February,2021,49,tax assessor,2
40738,February,2021,48,careers,2
40739,February,2021,48,property search,2
40740,February,2021,48,library,2
40741,February,2021,48,vital records,2
40742,February,2021,47,employment,2
40743,February,2021,47,Inmate search,2
40744,February,2021,47,HR,2
40745,February,2021,46,mapping,2
40746,February,2021,46,Marriage license,2
40747,February,2021,45,email,2
40748,February,2021,45,salary,2
40749,February,2021,44,divorce,2
40750,February,2021,44,owner driver report,2
40751,February,2021,44,Police department,2
40752,February,2021,44,warrant,2
40753,February,2021,44,unemployment,2
40754,February,2021,43,e permits,2
40755,February,2021,43,Register of deeds,2
40756,February,2021,43,Report,2
40757,February,2021,43,staff directory,2
40758,February,2021,42,mnn,2
40759,February,2021,41,Accident Reports,2
40760,February,2021,40,building permits,2
40761,February,2021,39,death certificates,2
40762,February,2021,39,pay bill,2
40763,February,2021,38,jail,2
40764,February,2021,38,health department,2
40765,February,2021,37,arrests,2
40766,February,2021,37,DMV,2
40767,February,2021,37,covid 19 vaccine,2
40768,February,2021,37,epermit,2
40769,February,2021,37,epermits,2
40770,February,2021,37,Fire department,2
40771,February,2021,36,districts,2
40772,February,2021,36,parks,2
40773,February,2021,36,tags,2
40774,February,2021,36,Tax liens,2
40775,February,2021,36,rental assistance,2
40776,February,2021,35,animal control,2
40777,February,2021,35,Nashville,2
40778,February,2021,34,civil service rules,2
40779,February,2021,34,FMLA,2
40780,February,2021,34,mugshots,2
40781,February,2021,33,case number,2
40782,February,2021,33,curfew,2
40783,February,2021,33,Courts,2
40784,February,2021,33,covid vaccination,2
40785,February,2021,33,inmate locator,2
40786,February,2021,33,job,2
40787,February,2021,33,self service,2
40788,February,2021,32,benefits,2
40789,February,2021,32,crime,2
40790,February,2021,32,PASSPORT,2
40791,February,2021,32,tag renewal,2
40792,February,2021,31,purchasing,2
40793,February,2021,31,Tax Lien,2
40794,February,2021,31,sign permit,2
40795,February,2021,31,sex offenders,2
40796,February,2021,30,criminal records,2
40797,February,2021,30,directory,2
40798,February,2021,30,Public records,2
40799,February,2021,30,Parcel Viewer,2
40800,February,2021,30,open data,2
40801,February,2021,30,Standby list,2
40802,February,2021,29,building codes,2
40803,February,2021,29,Building permit,2
40804,February,2021,29,County clerk,2
40805,February,2021,29,opportunity now,2
40806,February,2021,29,Metro Holidays,2
40807,February,2021,29,Property map,2
40808,February,2021,28,bid,2
40809,February,2021,28,pay taxes,2
40810,February,2021,28,media releases,2
40811,February,2021,27,annual enrollment,2
40812,February,2021,27,covid 19,2
40813,February,2021,27,education,2
40814,February,2021,27,planning commission,2
40815,February,2021,27,Retirement,2
40816,February,2021,26,e 911,2
40817,February,2021,26,Covid vaccine sign up,2
40818,February,2021,26,r12,2
40819,February,2021,26,records,2
40820,February,2021,26,stormwater,2
40821,February,2021,26,tax,2
40822,February,2021,25,Forms,2
40823,February,2021,25,immigration,2
40824,February,2021,25,health,2
40825,February,2021,25,health policy plan,2
40826,February,2021,25,Trash collection,2
40827,February,2021,25,snow,2
40828,February,2021,25,W2,2
40829,February,2021,24,erosion control,2
40830,February,2021,24,login,2
40831,February,2021,23,assessor of property,2
40832,February,2021,23,Dental,2
40833,February,2021,23,pay scale,2
40834,February,2021,23,pension calculator,2
40835,February,2021,23,water main map,2
40836,February,2021,23,Snow removal,2
40837,February,2021,23,sign up for covid vaccine,2
40838,February,2021,23,short term rental,2
40839,February,2021,23,summer programs,2
40840,February,2021,22,Fire recruit,2
40841,February,2021,22,permit,2
40842,February,2021,22,Metro action,2
40843,February,2021,22,zoning map,2
40844,February,2021,21,contact,2
40845,February,2021,21,covid vaccines,2
40846,February,2021,21,Inside metro,2
40847,February,2021,21,map,2
40848,February,2021,21,traffic,2
40849,February,2021,20,building code,2
40850,February,2021,20,21-0082095,2
40851,February,2021,20,Denise waters,2
40852,February,2021,20,ebt,2
40853,February,2021,20,notary application,2
40854,February,2021,20,plumbing permits,2
40855,February,2021,20,Road conditions,2
40856,February,2021,20,Vaccination,2
40857,February,2021,19,Budget,2
40858,February,2021,19,community oversight board,2
40859,February,2021,19,ccc,2
40860,February,2021,19,charter,2
40861,February,2021,19,fire hydrants,2
40862,February,2021,19,Food Truck,2
40863,February,2021,19,COVID-19,2
40864,February,2021,19,Incident report,2
40865,February,2021,19,immigration.gov,2
40866,February,2021,19,pay,2
40867,February,2021,19,owner driver report form,2
40868,February,2021,19,volunteer,2
40869,February,2021,19,zoning code,2
40870,February,2021,19,shred,2
40871,February,2021,18,Bill pay,2
40872,February,2021,18,COVID-19 vaccine,2
40873,February,2021,18,covid vaccinations,2
40874,February,2021,18,crime map,2
40875,February,2021,18,deeds,2
40876,February,2021,18,fire,2
40877,February,2021,18,E-Permits,2
40878,February,2021,18,Two rivers mansion,2
40879,February,2021,17,bond,2
40880,February,2021,17,Affordable Housing Task Force Meeting,2
40881,February,2021,17,Christmas Tree-cycling,2
40882,February,2021,17,central records,2
40883,February,2021,17,code,2
40884,February,2021,17,hub,2
40885,February,2021,17,oracle,2
40886,February,2021,17,vehicle registration,2
40887,February,2021,17,Wic,2
40888,February,2021,17,standby,2
40889,February,2021,17,schedule b,2
40890,February,2021,17,real estate search,2
40891,February,2021,17,rfp,2
40892,February,2021,17,reports,2
40893,February,2021,16,collections,2
40894,February,2021,16,contract search,2
40895,February,2021,16,auction,2
40896,February,2021,16,"1415 Richland Woods Lane, Brentwood TN 37027",2
40897,February,2021,16,James Kelly,2
40898,February,2021,16,copy of police report,2
40899,February,2021,16,Mulberry downs,2
40900,February,2021,16,metro social services,2
40901,February,2021,16,mask mandate,2
40902,February,2021,16,pickleball,2
40903,February,2021,16,Rent assistance,2
40904,February,2021,16,sheriff,2
40905,February,2021,16,water services,2
40906,February,2021,16,Vaccines,2
40907,February,2021,16,water bill,2
40908,February,2021,15,Arrest,2
40909,February,2021,15,agenda,2
40910,February,2021,15,Council,2
40911,February,2021,15,Covid shot,2
40912,February,2021,15,COVID vaccine appointments,2
40913,February,2021,15,Covid Vaccine appointment,2
40914,February,2021,15,des,2
40915,February,2021,15,Garbage pickup,2
40916,February,2021,15,GED,2
40917,February,2021,15,internships,2
40918,February,2021,15,human resource,2
40919,February,2021,15,planning department,2
40920,February,2021,15,Pension self service,2
40921,February,2021,15,property records,2
40922,February,2021,15,NAZA,2
40923,February,2021,15,oil recycling,2
40924,February,2021,15,ordinance,2
40925,February,2021,15,Parthenon,2
40926,February,2021,15,strp,2
40927,February,2021,15,traffic tickets,2
40928,February,2021,14,affordable housing,2
40929,February,2021,14,Affordable Housing Task Force,2
40930,February,2021,14,Building permit application,2
40931,February,2021,14,Accident,2
40932,February,2021,14,Career,2
40933,February,2021,14,head start,2
40934,February,2021,14,dogs,2
40935,February,2021,14,Name change,2
40936,February,2021,14,Maisha faulkner,2
40937,February,2021,14,marriage,2
40938,February,2021,14,Metro Council,2
40939,February,2021,13,capital spending plan,2
40940,February,2021,13,bulk pick up,2
40941,February,2021,13,contracts,2
40942,February,2021,13,address,2
40943,February,2021,13,Crash report,2
40944,February,2021,13,criminal court,2
40945,February,2021,13,Court date,2
40946,February,2021,13,general services,2
40947,February,2021,13,garbage,2
40948,February,2021,13,emissions,2
40949,February,2021,13,health department jobs,2
40950,February,2021,13,metro action commission,2
40951,February,2021,13,media release,2
40952,February,2021,13,Means,2
40953,February,2021,13,log in,2
40954,February,2021,13,kronos,2
40955,February,2021,13,Morgan wallen,2
40956,February,2021,13,mnpd,2
40957,February,2021,13,Parking,2
40958,February,2021,13,OV-UZO,2
40959,February,2021,13,police auction,2
40960,February,2021,13,TAX SCHEDULE B,2
40961,February,2021,13,Snow routes,2
40962,February,2021,13,rodney patrick,2
40963,February,2021,13,rent,2
40964,February,2021,12,boards and commissions,2
40965,February,2021,12,benefit board,2
40966,February,2021,12,Alarm registration,2
40967,February,2021,12,arrest records,2
40968,February,2021,12,citation,2
40969,February,2021,12,health dept,2
40970,February,2021,12,Inmate,2
40971,February,2021,12,Employee handbook,2
40972,February,2021,12,fire dept,2
40973,February,2021,12,Divorce records,2
40974,February,2021,12,pilot,2
40975,February,2021,12,pay water bill,2
40976,February,2021,12,Quick links,2
40977,February,2021,12,public records request,2
40978,February,2021,12,ordinances,2
40979,February,2021,12,metro water services,2
40980,February,2021,12,juvenile court,2
40981,February,2021,12,Mask,2
40982,February,2021,12,real estate taxes,2
40983,February,2021,12,riverfront park,2
40984,February,2021,12,Roads,2
40985,February,2021,12,sewer,2
40986,February,2021,12,Transportation plan,2
40987,February,2021,12,Waste,2
40988,February,2021,12,Waste Management,2
40989,February,2021,12,voter registration,2
40990,February,2021,12,Vaccine appointment,2
40991,February,2021,12,Utility application,2
40992,February,2021,11,circuit court,2
40993,February,2021,11,clerk,2
40994,February,2021,11,Animal removal,2
40995,February,2021,11,bellevue,2
40996,February,2021,11,accidents,2
40997,February,2021,11,2021SP-011-001,2
40998,February,2021,11,deed of trust,2
40999,February,2021,11,Custodian,2
41000,February,2021,11,covid vaccine locations,2
41001,February,2021,11,employee email,2
41002,February,2021,11,east bank,2
41003,February,2021,11,Engineering,2
41004,February,2021,11,Eviction,2
41005,February,2021,11,IT,2
41006,February,2021,11,Historical commission,2
41007,February,2021,11,judgements,2
41008,February,2021,11,Lien,2
41009,February,2021,11,NOTARY PUBLIC,2
41010,February,2021,11,public works permits,2
41011,February,2021,11,quitclaim deed,2
41012,February,2021,11,property owner,2
41013,February,2021,11,Pay stub,2
41014,February,2021,11,permit application,2
41015,February,2021,11,traffic accidents,2
41016,February,2021,11,tickets,2
41017,February,2021,11,sidewalks,2
41018,February,2021,11,security guard liscense,2
41019,February,2021,11,seed swap,2
41020,February,2021,11,records division,2
41021,February,2021,10,200 broadway,2
41022,February,2021,10,assessor,2
41023,February,2021,10,assessor of,2
41024,February,2021,10,Cloverwood,2
41025,February,2021,10,civil service commission,2
41026,February,2021,10,city manager,2
41027,February,2021,10,codes administration,2
41028,February,2021,10,compost,2
41029,February,2021,10,business tax,2
41030,February,2021,10,CAFR,2
41031,February,2021,10,centennial park,2
41032,February,2021,10,child support,2
41033,February,2021,10,Cheathem place shooting,2
41034,February,2021,10,Gummies handyman services,2
41035,February,2021,10,homeless,2
41036,February,2021,10,interactive maps,2
41037,February,2021,10,fences,2
41038,February,2021,10,Employee Benefits,2
41039,February,2021,10,fingerprint,2
41040,February,2021,10,Garbage pick up,2
41041,February,2021,10,covid19 vaccine,2
41042,February,2021,10,crashdocs.org,2
41043,February,2021,10,crematorium,2
41044,February,2021,10,COVID-19 Vaccines,2
41045,February,2021,10,county clerk office,2
41046,February,2021,10,Divorce decree,2
41047,February,2021,10,notary renewal,2
41048,February,2021,10,Michelle Smith,2
41049,February,2021,10,legislation,2
41050,February,2021,10,lentz,2
41051,February,2021,10,Larry Nelson,2
41052,February,2021,10,mac,2
41053,February,2021,10,Mdha,2
41054,February,2021,10,metro codes,2
41055,February,2021,10,Research building permits,2
41056,February,2021,10,Shelby park,2
41057,February,2021,10,Royce Lake,2
41058,February,2021,10,short term rentals,2
41059,February,2021,10,Social services,2
41060,February,2021,10,solid waste,2
41061,February,2021,10,STD,2
41062,February,2021,10,Std testing,2
41063,February,2021,10,Timothy Wilks,2
41064,February,2021,10,TAX RECORDS,2
41065,February,2021,10,Use and occupancy permit,2
41066,February,2021,10,Vaccine Sign Up,2
41067,February,2021,10,vaccine standby,2
41068,February,2021,10,wedding,2
41069,February,2021,9,check stub,2
41070,February,2021,9,Change of address,2
41071,February,2021,9,Car registration,2
41072,February,2021,9,Case,2
41073,February,2021,9,Convenience center,2
41074,February,2021,9,beer permit,2
41075,February,2021,9,Bereavement,2
41076,February,2021,9,Bordeaux,2
41077,February,2021,9,155030A04000CO,2
41078,February,2021,9,about me,2
41079,February,2021,9,Devin Hopkins,2
41080,February,2021,9,Don reid,2
41081,February,2021,9,Driver report,2
41082,February,2021,9,covid shots,2
41083,February,2021,9,crash reports,2
41084,February,2021,9,cross connection,2
41085,February,2021,9,covid standby,2
41086,February,2021,9,Covid testing,2
41087,February,2021,9,Form 720,2
41088,February,2021,9,employee,2
41089,February,2021,9,Dump,2
41090,February,2021,9,fee schedule,2
41091,February,2021,9,fairgrounds,2
41092,February,2021,9,Employee salaries,2
41093,February,2021,9,Inmates,2
41094,February,2021,9,Insurance,2
41095,February,2021,9,internship,2
41096,February,2021,9,inclement weather,2
41097,February,2021,9,hub nashville,2
41098,February,2021,9,Metro Clerk,2
41099,February,2021,9,Job description,2
41100,February,2021,9,Missing person,2
41101,February,2021,9,most wanted,2
41102,February,2021,9,music city center,2
41103,February,2021,9,Nashville',2
41104,February,2021,9,new service,2
41105,February,2021,9,Noise Ordinance,2
41106,February,2021,9,rash pick up,2
41107,February,2021,9,weather,2
41108,February,2021,9,Warrant search,2
41109,February,2021,9,Urban Zoning Overlay,2
41110,February,2021,9,Tax relief,2
41111,February,2021,9,Supplier Registration Guide,2
41112,February,2021,9,traffic calming,2
41113,February,2021,9,Trameisha Farris,2
41114,February,2021,9,Start service,2
